Date,Close,High,Low,Open,Volume,daily_pct_change
2016-11-29,25.64226722717285,25.773400231067928,25.322486713197073,25.485827700139826,114115200,-0.09860147748395054
2016-11-30,25.426006317138672,25.81250378067143,25.36849182408441,25.67446934838181,144649200,-0.8433767112644763
2016-12-01,25.18904685974121,25.522631972222214,25.08322040325852,25.39149899840638,148347600,-0.9319570460333604
2016-12-02,25.283374786376953,25.327084613245596,25.041813182047218,25.11543167252432,106112000,0.37447993630319587
2016-12-05,25.10162925720215,25.31328220216583,24.90377923097857,25.306380742795778,137298000,-0.7188341378886354
2016-12-06,25.294872283935547,25.38919689109206,25.12002949611849,25.191346902854317,104782000,0.769842565808565
2016-12-07,25.5433406829834,25.580150807244586,25.113133325701664,25.136138775763236,119994800,0.9822876204267361
2016-12-08,25.794099807739254,25.86541721561157,25.44441071612672,25.504226278808364,108273200,0.9817005843832716
2016-12-09,26.215112686157227,26.387656214381703,25.83781764485599,25.83781764485599,137610400,1.63220613068904
2016-12-12,26.065574645996097,26.456672582084675,25.879226454270913,26.063273574314607,105497600,-0.570426844817995
2016-12-13,26.50038146972656,26.668322826103353,26.169097389460877,26.189801766875863,174935200,1.6681267519925935
2016-12-14,26.50038146972656,26.732738784998737,26.452069500555023,26.46587241883168,136127200,0.0
2016-12-15,26.645313262939453,26.854666852226416,26.509579906968938,26.54408719733231,186098000,0.5469045544814533
2016-12-16,26.679826736450195,26.801757196511677,26.606208246118552,26.79485573729359,177404400,0.1295292465513853
2016-12-19,26.833967208862305,27.00420965154858,26.629215712268476,26.640719315305457,111117600,0.5777416545270198
2016-12-20,26.905288696289062,27.031821327990908,26.843173794037757,26.856976715603903,85700000,0.26578808445141267
2016-12-21,26.930593490600582,27.008814136586548,26.86617752049659,26.87077966419176,95132800,0.09405137628204496
2016-12-22,26.753446578979492,26.80405962274124,26.60390851928433,26.767249498113294,104343600,-0.657790596716401
2016-12-23,26.806360244750977,26.806360244750977,26.592406211739476,26.592406211739476,56998000,0.19778261322433988
2016-12-27,26.976606369018555,27.10083792173648,26.79946069460087,26.80636215499572,73187600,0.6350960097274427
2016-12-28,26.861576080322266,27.151447934441215,26.73274238995481,27.036418919415244,83623600,-0.4264075589151761
2016-12-29,26.854673385620117,26.942094801147437,26.778753817944512,26.79025566579623,60158000,-0.02569728105866753
2016-12-30,26.645313262939453,26.962792620703265,26.555590797588746,26.836261793897304,122345200,-0.779604055034866
2017-01-03,26.72124671936035,26.762657244551697,26.40146612407314,26.640726741267144,115127600,0.28497865899184127
2017-01-04,26.691326141357425,26.804055815616383,26.629211258874463,26.65221670589767,84472400,-0.11197298657943389
2017-01-05,26.827062606811523,26.88457710485285,26.643015510998012,26.66832203055245,88774400,0.5085414817354472
2017-01-06,27.126144409179688,27.183658919328703,26.794860269056215,26.866177699975857,127007600,1.1148510992486482
2017-01-09,27.37459945678711,27.475825533009875,27.133039622896177,27.135338939026216,134247600,0.915924666106771
2017-01-10,27.402204513549805,27.464319392177675,27.2158581224632,27.323983892281863,97848400,0.10084186549019769
2017-01-11,27.54944610595703,27.590856617075996,27.284879049097164,27.317087029389327,110354400,0.537334842291326
2017-01-12,27.43441390991211,27.44591751090735,27.195153401876347,27.35389396855466,108344800,-0.4175481263851921
2017-01-13,27.386106491088867,27.51954056188967,27.33319237501152,27.40221048203356,104447600,-0.1760832907962695
2017-01-17,27.60696029663086,27.662173725767204,27.197457333063355,27.225063170029895,137759200,0.8064447044119127
2017-01-18,27.604658126831055,27.72198819488039,27.540242169534384,27.606959198221137,94852000,-0.008339091935760656
2017-01-19,27.55634498596191,27.627662399190104,27.462022125421704,27.468923584095,102389200,-0.1750180735699325
2017-01-20,27.60696029663086,27.710485695661916,27.544845408252876,27.710485695661916,130391600,0.18367933299838768
2017-01-23,27.62536239624023,27.793303737125175,27.55404322958216,27.606957336766985,88200800,0.06665746395708716
2017-01-24,27.600059509277344,27.629966418453563,27.49193196465079,27.503435567135732,92844000,-0.091592959397091
2017-01-25,28.039470672607425,28.09008371752747,27.671378193920752,27.703586176105624,129510400,1.5920659996489617
2017-01-26,28.05327033996582,28.16829932872382,27.97504971490478,27.991153703122777,105350400,0.049215149314063567
2017-01-27,28.05556869506836,28.14759223396349,27.97504875673625,28.099280270964226,82251600,0.008192824133113064
2017-01-30,27.981958389282227,27.981958389282227,27.758803567915947,27.820918465573875,121510000,-0.26237324427885733
2017-01-31,27.917537689208984,27.92674021974775,27.74959633368536,27.871526791718377,196804000,-0.23022227099700476
2017-02-01,29.619970321655273,30.020272543535167,29.21966985497879,29.2242702431276,447940000,6.09807588118465
2017-02-02,29.569355010986328,29.767205035094836,29.396811507766348,29.442824161746977,134841600,-0.17088238144499224
2017-02-03,29.695890426635746,29.72119694991995,29.484237463898236,29.518744763646293,98029200,0.4279275472948374
2017-02-06,29.974260330200195,30.02257406292655,29.65447979668952,29.70739567310579,107383600,0.9374021104104235
2017-02-07,30.259525299072266,30.38835720395292,30.011062263771247,30.031766639111467,152735200,0.9516997775076197
2017-02-08,30.37685775756836,30.41827002431868,30.188212016880424,30.218120681177513,92016400,0.3877537976436418
2017-02-09,30.596357345581055,30.603288725916276,30.29598460376013,30.4184436905168,113399600,0.7225881944883161
2017-02-10,30.52704429626465,30.716511453658075,30.510872248423865,30.60560582712058,80262000,-0.22654020063083147
2017-02-13,30.797382354736328,30.919844998644407,30.672613950957334,30.748862679899332,92141600,0.8855690575479525
2017-02-14,31.197107315063477,31.21327936296244,30.788138188350544,30.83897066853526,132904800,1.2979186208845972
2017-02-15,31.310327529907227,31.48593195505866,31.1046882891064,31.312640341160424,142492400,0.36291895174871414
2017-02-16,31.273361206054688,31.400438901901097,31.1555206526763,31.34729712769477,90338400,-0.11806431541551143
2017-02-17,31.358840942382812,31.384257178844305,31.21558771448665,31.21558771448665,88792800,0.2733308254424971
2017-02-21,31.585283279418945,31.596836758496227,31.418923052461174,31.476686922220768,98028800,0.72210046746366
2017-02-22,31.68000602722168,31.68231531199589,31.44895062727859,31.52288652193506,83347600,0.2998951979147124
2017-02-23,31.54599952697754,31.765501493928575,31.492857761966008,31.74239806487526,83152800,-0.4230002359500551
2017-02-24,31.576038360595703,31.576038360595703,31.257180714248527,31.402746774646385,87106400,0.09522232317435986
2017-02-27,31.63841438293457,31.756254893905695,31.48822978245742,31.68693756844485,81029600,0.19754226805319686
2017-02-28,31.652280807495117,31.756255033330067,31.58527276652604,31.67307494753698,93931600,0.043827811320484855
2017-03-01,32.29924011230469,32.38242021612314,31.793231633504373,31.86023616336788,145658400,2.043957933850926
2017-03-02,32.10747146606445,32.41246287027101,32.06125754896711,32.34776761708699,104844000,-0.5937249470063466
2017-03-03,32.29692840576172,32.30848188263105,32.02197187415191,32.06587297087968,84432400,0.5900711923002344
2017-03-06,32.19526672363281,32.29462240405926,32.024287940837276,32.2021981053339,87000000,-0.31477198342728663
2017-03-07,32.23686218261719,32.34314573112953,32.06818914049128,32.13057510847794,69785200,0.12919743557782137
2017-03-08,32.1167106628418,32.30155574588277,32.0751223701116,32.105157184096726,74828800,-0.37271468635734495
2017-03-09,32.04277038574219,32.06818662806942,31.66615237296343,32.05663667525155,88623600,-0.2302236921950973
2017-03-10,32.1490364074707,32.19986885885132,32.033508749901,32.17445263316101,78451200,0.3316380589107881
2017-03-13,32.16291809082031,32.21605985740259,32.07511941682055,32.082050798304046,69686800,0.04317915838492059
2017-03-14,32.11439895629883,32.26689287710669,32.0797385226766,32.18602558324106,61236400,-0.15085426759001708
2017-03-15,32.45405197143555,32.521056504609845,32.12364082513216,32.21144302950852,102767200,1.0576346628779154
2017-03-16,32.50718688964844,32.583435599648205,32.407831227906016,32.51411827004607,76928000,0.16372352598577056
2017-03-17,32.345458984375,32.57882375766877,32.32235202535992,32.57882375766877,175540000,-0.49751430605931013
2017-03-20,32.68511199951172,32.6943526680713,32.40091120111869,32.440190212344305,86168000,1.0500794417565462
2017-03-21,32.31080627441406,32.994732232704536,32.285390023668825,32.83530334399604,158119600,-1.1451872188880663
2017-03-22,32.675865173339844,32.71745699257551,32.292312234910746,32.313109907341975,103440800,1.1298353121409477
2017-03-23,32.56032943725586,32.71282686095234,32.488702820993375,32.63888743408401,81385200,-0.3535812608819633
2017-03-24,32.495643615722656,32.74980606218235,32.428639075634344,32.69435147596562,89582400,-0.19866451799221974
2017-03-27,32.551090240478516,32.62964824085136,32.02890271013015,32.20681637913718,94300400,0.17062787065105223
2017-03-28,33.22576904296875,33.28122008560219,32.49101099744345,32.55801904145993,133499200,2.0726765140764547
2017-03-29,33.29970169067383,33.38519458243014,33.08482187019614,33.19803675493689,116760000,0.2225159863401993
2017-03-30,33.25581741333008,33.38752074455431,33.156465237671576,33.31589410152102,84829200,-0.1317857972164327
2017-03-31,33.193416595458984,33.33436051768321,33.043228483724,33.207279354099846,78646800,-0.18763880344760953
2017-04-03,33.202667236328125,33.29971010159959,33.052482605089835,33.20498004721343,79942800,0.02786890238470896
2017-04-04,33.44990539550781,33.477630927036365,33.08021518886731,33.098700051762044,79565600,0.7446334278505606
2017-04-05,33.27660369873047,33.609324078860624,33.22808050761731,33.322814079164985,110871600,-0.5180932344299505
2017-04-06,33.193416595458984,33.39212436243698,33.14489341459069,33.3389790868133,84596000,-0.24998675954017724
2017-04-07,33.11949157714844,33.31357733372976,33.1033195269134,33.20960307310597,66688800,-0.22270988012924597
2017-04-10,33.0802001953125,33.2442510756305,33.0178142520225,33.179555847635505,75733600,-0.11863522042423469
2017-04-11,32.72438049316406,33.12179610041175,32.36162178890998,33.02706253139465,121517600,-1.0756274147302736
2017-04-12,32.763668060302734,32.84453536364532,32.581132255129475,32.71745766901742,81400000,0.12005595383808298
2017-04-13,32.59037399291992,32.897678183969354,32.59037399291992,32.78908183353735,71291600,-0.5289214475737491
2017-04-17,32.77060317993164,32.78215666047726,32.54878834058837,32.689732341739536,66328400,0.5530135586994778
2017-04-18,32.625030517578125,32.81911625943817,32.60423637215595,32.673553715856414,58790000,-0.44421721978759043
2017-04-19,32.504878997802734,32.80987388395424,32.45173723150411,32.782148358168236,69313600,-0.36828017589333184
2017-04-20,32.91154098510742,33.02244662108617,32.6157902720797,32.629653035873716,93278400,1.251079837375113
2017-04-21,32.872257232666016,32.96698728012244,32.77521437449348,32.91153623295304,69283600,-0.11936163201590189
2017-04-24,33.18880844116211,33.26043507464243,33.082521370895755,33.156460815537876,68537200,0.9629737509523117
2017-04-25,33.394439697265625,33.47992907478972,33.241942273336754,33.25118646452234,75486000,0.619580110771567
2017-04-26,33.198036193847656,33.410610251682364,33.12872239849438,33.38057192327901,80164800,-0.5881323513688086
2017-04-27,33.22346115112305,33.30895406388303,33.11255552381096,33.253499487413826,56985200,0.07658572671869202
2017-04-28,33.19111633300781,33.3413045015207,33.10331765321541,33.29278130230845,83441600,-0.0973553537005345
2017-05-01,33.86811447143555,34.01136774840602,33.493805702253574,33.52615333013811,134411600,2.0396968021062722
2017-05-02,34.082984924316406,34.21699749566795,33.928178210589465,34.089916305108204,181408800,0.6344328765691465
2017-05-03,33.97901916503906,34.078374857222194,33.33437591117212,33.639367318988945,182788000,-0.30503713072140837
2017-05-04,33.8565559387207,33.99749990895938,33.69019572710698,33.85424665336897,93487600,-0.36040836177038127
2017-05-05,34.41801834106445,34.42263691120523,33.90969357549422,33.90969357549422,109310800,1.6583565184833837
2017-05-08,35.35379409790039,35.51322292684159,34.43419436903658,34.43419436903658,195009600,2.7188542569850815
2017-05-09,35.5802116394043,35.78585074267738,35.455439786491674,35.55248260229896,156521600,0.6404335016403584
2017-05-10,35.41156005859375,35.56867961150019,35.145847678377294,35.49705297990931,103222800,-0.47400387192685356
2017-05-11,35.71780014038086,35.74564363962655,35.33730535901686,35.36978649132191,109020400,0.8648025709129703
2017-05-12,36.21662139892578,36.29086246895266,35.88484654986236,35.89180653954682,130108000,1.3965620967260506
2017-05-15,36.12383270263672,36.34424074052335,35.973028134656275,36.19575499014061,104038800,-0.2562047278430457
2017-05-16,36.07045364379883,36.207338157780946,35.896446825631735,36.1794981997311,80194000,-0.1477668753404271
2017-05-17,34.859378814697266,35.86166015777353,34.73409541690228,35.63661097305999,203070800,-3.357525915978521
2017-05-18,35.39068603515625,35.576294125349484,35.06355571464078,35.096036864911106,134272800,1.5241442576566344
2017-05-19,35.51131820678711,35.72476618959249,35.411555976421134,35.585562830464724,107843200,0.34085852845866516
2017-05-22,35.727081298828125,35.863965813263476,35.47651105501651,35.7294001152807,91865600,0.6075896444750262
2017-05-23,35.68299865722656,35.938206531456125,35.569312928958254,35.938206531456125,79675600,-0.1233871897702632
2017-05-24,35.5762825012207,35.76885052211112,35.42083679427562,35.69228707716587,76712000,-0.29906723095495247
2017-05-25,35.69923400878906,35.81060090988415,35.50434724213878,35.66675288101401,76942400,0.34559964932856513
2017-05-26,35.6389274597168,35.785094364401445,35.56932400319178,35.72941089114566,87710400,-0.16892953237432895
2017-05-30,35.65284729003906,35.82917297765768,35.57396502506591,35.59484499988018,80507600,0.03905793836809224
2017-05-31,35.44171905517578,35.76885283009231,35.35355797909039,35.722451704755954,97804800,-0.5921777667453387
2017-06-01,35.53915023803711,35.573953725184595,35.31642349707515,35.536831421631696,65616400,0.2749053529532475
2017-06-02,36.065818786621094,36.065818786621094,35.471875976360536,35.631962843537316,111082800,1.4819390589150716
2017-06-05,35.71316146850586,35.83380719987951,35.60412044112713,35.80828605555389,101326800,-0.9778159209463344
2017-06-06,35.83380126953125,36.14933375616581,35.67835561261109,35.706195569021396,106499600,0.33780207650273564
2017-06-07,36.04724884033203,36.188774517651595,35.840760905243904,35.96604778821009,84278400,0.5956598609097918
2017-06-08,35.95909881591797,36.08670101408541,35.822210729231124,36.01941991941855,85003200,-0.24454022775639572
2017-06-09,34.564735412597656,36.00551434353433,33.87799004810297,36.00551434353433,259530800,-3.8776372301718265
2017-06-12,33.738765716552734,33.89421140172117,33.06361832949146,33.813010334042374,289229200,-2.389631183879637
2017-06-13,34.01021957397461,34.20974757944908,33.67612584014028,34.14246648535844,136661600,0.8045755428708334
2017-06-14,33.67845916748047,34.22135989171264,33.37220529831581,34.22135989171264,126124800,-0.9754726980592987
2017-06-15,33.476600646972656,33.52068295447054,32.994024702203426,33.25155501532048,128661600,-0.5993698212379162
2017-06-16,33.00794219970703,33.525321604147315,32.99169986019783,33.358274735777414,201444400,-1.3999582938777455
2017-06-19,33.95222091674805,34.04502670838691,33.330438043573054,33.330438043573054,130165600,2.8607621502966474
2017-06-20,33.643653869628906,34.07519113673098,33.6274150660144,34.07519113673098,99600400,-0.9088272837165956
2017-06-21,33.84316635131836,33.8895710035528,33.55083615920216,33.76196529026394,85063200,0.5930166873746145
2017-06-22,33.78750228881836,34.03575030191713,33.669175326340806,33.81998343651856,76425200,-0.16447652067234086
2017-06-23,33.938289642333984,34.14245877583678,33.66683942993293,33.671480603015574,141757600,0.44628144521214885
2017-06-26,33.83156967163086,34.40231009217581,33.729485098153745,34.14477984187781,102769600,-0.31445300228095663
2017-06-27,33.346675872802734,33.910459977521306,33.32115472336808,33.64364731703564,99047600,-1.4332583546507127
2017-06-28,33.833885192871094,33.898847453269674,33.214421362527546,33.52299386950965,88329600,1.4610431394324497
2017-06-29,33.33506774902344,33.67148379594912,33.01025640599368,33.5740403930402,125997600,-1.4743132247571733
2017-06-30,33.41396713256836,33.632056354550755,33.358283648175124,33.51372939273757,92096400,0.23668583528597686
2017-07-03,33.293312072753906,33.710929238845075,33.200509831479685,33.613485823453566,57111200,-0.36109169358956583
2017-07-05,33.43020248413086,33.5926082049495,33.112351034801584,33.33740022657141,86278400,0.4111648942520807
2017-07-06,33.11465835571289,33.293306356681505,33.040417283475556,33.18194297823651,96515200,-0.943889372395379
2017-07-07,33.45106887817383,33.58331575868507,33.15409752635443,33.15409752635443,76806800,1.0158960990847676
2017-07-10,33.655242919921875,33.86173089842264,33.263146934412056,33.43483496042663,84362400,0.6103662710797986
2017-07-11,33.76428985595703,33.83853448003167,33.49748076106818,33.57868183594897,79127200,0.3240117336089865
2017-07-12,33.81300354003906,33.91508455830899,33.59955561791149,33.84316231217853,99538000,0.144275754916956
2017-07-13,34.283992767333984,34.45103963699194,33.74341102804902,33.75733101049074,100797600,1.3929233667077545
2017-07-14,34.578636169433594,34.64592079378021,34.1819025741464,34.3303882628221,80528400,0.8594197417412408
2017-07-17,34.69929122924805,35.01018267036603,34.46960441447506,34.527606707527475,95174000,0.3489294928326503
2017-07-18,34.8199462890625,34.831547458806995,34.49281241923954,34.61577703013527,71475200,0.3477162084300822
2017-07-19,35.03803253173828,35.130834801378214,34.789780973172995,34.91274557352675,83692000,0.6263256148223428
2017-07-20,34.880252838134766,35.205067754332376,34.845452883625036,35.149384286938314,68974800,-0.4503097982473614
2017-07-21,34.864009857177734,34.90345098095028,34.54151733675225,34.79904758976671,105010400,-0.04656784178832529
2017-07-24,35.28627014160156,35.36747475871802,34.77816954577707,34.93593760584311,85972800,1.2111638510706069
2017-07-25,35.437076568603516,35.692284493098995,35.218987415187335,35.218987415187335,75415600,0.4273799027122438
2017-07-26,35.604122161865234,35.71316319451389,35.51131638702401,35.57860101630619,63124000,0.4713864952667013
2017-07-27,34.93129348754883,35.727086631610675,34.17494501031293,35.671403166837266,129905200,-1.8897493701924728
2017-07-28,34.68536376953125,34.85472943749042,34.61344150807646,34.775847185583764,68854800,-0.704038394985973
2017-07-31,34.5067253112793,34.87794142569058,34.36752192350949,34.77817563461861,79383600,-0.5150254713743974
2017-08-01,34.81297302246094,34.85241415241093,34.43247816509669,34.59256504206811,141474400,0.8875015186721846
2017-08-02,36.457908630371094,37.06345250301335,36.230540711117264,36.95440794639433,279747200,4.725065011967988
2017-08-03,36.09366226196289,36.47415709575455,35.96605653168981,36.43703478509722,108389200,-0.9990873917127829
2017-08-04,36.28390884399414,36.5182367982239,36.12150315590527,36.20966776094429,82239600,0.5270913786760367
2017-08-07,36.84537124633789,36.87089239354546,36.34887182444575,36.439355248149226,87481200,1.5474143228553672
2017-08-08,37.140018463134766,37.54603440245915,36.72008254374774,36.79664597427028,144823600,0.7996858406635221
2017-08-09,37.36737823486328,37.41610169461673,36.9149612807696,36.94976122332401,104526000,0.61216924798837
2017-08-10,36.17716598510742,37.26723077944783,36.01645048371824,37.24393733857864,163217200,-3.1851639209876548
2017-08-11,36.680274963378906,36.93416070229305,36.351860156850435,36.47530758815783,105028400,1.3906810126547597
2017-08-14,37.23230743408203,37.31615887536622,36.97609370957996,37.108859972480495,88490800,1.5049845489279123
2017-08-15,37.6399040222168,37.779654003384806,37.2998389819559,37.42095847556554,117862000,1.094738994773281
2017-08-16,37.48851776123047,37.85187282362059,37.302180829366435,37.71911011424637,110686400,-0.4021961928940443
2017-08-17,36.7687873840332,37.43261145636436,36.76412798432432,37.38835604433153,111762400,-1.9198688563290989
2017-08-18,36.684932708740234,37.15077312408931,36.50325523108051,36.76878412566628,109712400,-0.2280593983618351
2017-08-21,36.61739730834961,36.775781386413854,36.12826331840998,36.68494262303436,105474000,-0.1840957455934933
2017-08-22,37.21599960327149,37.26724234582348,36.806061216936655,36.85497248223008,86418400,1.6347483407439967
2017-08-23,37.262577056884766,37.37670924800208,37.00636693869412,37.050622350639216,77596400,0.12515438013165348
2017-08-24,37.097206115722656,37.43959913896575,36.92950326539622,37.36739088206577,79275600,-0.44379899143759394
2017-08-25,37.23462677001953,37.39767021433604,37.097204692244226,37.18571195968431,101920400,0.37043397248892607
